Heures;Fioul...pointe;Charbon;Gaz;Nucleaire;Eolien;Hydraulique;Autres;Solde;Mois;Jour;Heure;Minute;PV;Total
07:15;0;1752;1665;45763;854;2724;2129;-7145;5;24;7;15;469;55356
07:30;0;1866;1915;46011;861;3359;2130;-7323;5;24;7;30;510;56652
07:45;0;1876;1946;46013;826;4084;2163;-7258;5;24;7;45;549;57457
08:00;0;1961;1951;46173;858;4319;2123;-6806;5;24;8;0;586;57971
08:15;0;1935;1937;45970;879;4838;2226;-6768;5;24;8;15;621;58406
08:30;0;2043;1955;46172;879;5108;2224;-6855;5;24;8;30;652;59033
08:45;0;2026;1927;45887;873;5670;2222;-6497;5;24;8;45;680;59285
09:00;0;2140;1932;46048;896;5851;2224;-6488;5;24;9;0;706;59797
09:15;0;2007;1924;45919;892;5170;2376;-5285;5;24;9;15;730;59018
09:30;0;2040;1935;46045;916;5064;2376;-5054;5;24;9;30;750;59126
09:45;0;2142;1937;46325;909;5370;2372;-5453;5;24;9;45;768;59823
10:00;0;2156;1929;46303;910;5313;2427;-5317;5;24;10;0;783;59821
10:15;0;2060;1950;46315;883;4869;2506;-4670;5;24;10;15;796;59379
10:30;0;2184;1923;46359;876;5141;2505;-4595;5;24;10;30;806;59794
10:45;0;2127;1912;46288;878;5249;2514;-4403;5;24;10;45;813;59781
11:00;0;2083;1896;46214;879;5234;2523;-4336;5;24;11;0;819;59648
11:15;0;1979;1912;46082;895;4802;2636;-3435;5;24;11;15;822;59128
11:30;0;1998;1893;45995;895;4974;2629;-3237;5;24;11;30;823;59207
11:45;0;1996;1900;45992;925;4892;2625;-2985;5;24;11;45;822;59152
12:00;0;2052;1912;45932;923;5062;2630;-3065;5;24;12;0;819;59330
12:15;0;2007;1921;45883;916;4369;2697;-2531;5;24;12;15;814;58607
12:30;0;1964;1913;45753;944;4293;2699;-2329;5;24;12;30;807;58373
12:45;0;2139;1918;46134;968;4777;2691;-2451;5;24;12;45;798;59425
13:00;0;2001;1924;45814;991;4620;2694;-2607;5;24;13;0;788;58832
13:15;0;2138;1928;46028;1017;4136;2724;-2841;5;24;13;15;776;58747
13:30;0;2087;1907;45847;1022;4122;2724;-3078;5;24;13;30;763;58472
13:45;0;2092;1892;45856;1015;4028;2727;-3234;5;24;13;45;748;58358
14:00;0;1965;1900;45464;1047;3902;2726;-2648;5;24;14;0;732;57736
14:15;0;2156;1908;45794;1025;4000;2711;-2360;5;24;14;15;714;58308
14:30;0;2089;1918;45617;1018;4014;2704;-2641;5;24;14;30;696;58056
14:45;0;2088;1929;45636;1020;3523;2695;-2504;5;24;14;45;676;57567
15:00;0;1962;1891;45196;1038;3280;2708;-2188;5;24;15;0;655;56730
15:15;0;2087;1887;45557;1057;2572;2641;-2337;5;24;15;15;633;56434
15:30;0;2062;1917;45315;1095;2517;2635;-2443;5;24;15;30;610;56151
15:45;0;2114;1909;45312;1076;2277;2656;-2433;5;24;15;45;586;55930
16:00;0;2115;1887;45299;1116;2363;2643;-2841;5;24;16;0;562;55985
16:15;0;2187;1891;45357;1127;2836;2549;-3904;5;24;16;15;537;56484
16:30;0;2051;1879;45011;1105;2994;2550;-3669;5;24;16;30;511;56101
16:45;0;2047;1929;45101;1079;2569;2553;-3775;5;24;16;45;484;55762
17:00;0;2056;1909;45200;1092;2608;2552;-4124;5;24;17;0;457;55874
17:15;0;2161;1891;45298;1056;2908;2422;-4717;5;24;17;15;429;56165
17:30;0;2121;1911;45194;1047;2865;2424;-4448;5;24;17;30;402;55964
17:45;0;2055;1898;45066;1054;2967;2425;-4498;5;24;17;45;373;55838
18:00;0;2112;1900;45303;1032;3077;2422;-4722;5;24;18;0;345;56191
18:15;0;2041;1894;45181;1012;3489;2273;-4779;5;24;18;15;317;56207
18:30;0;2089;1936;45395;1043;3559;2291;-5156;5;24;18;30;288;56601
18:45;0;1967;1908;45385;1067;3902;2294;-4894;5;24;18;45;260;56783
19:00;0;2100;1913;45459;1036;4200;2282;-4907;5;24;19;0;231;57221
19:15;0;2155;1936;45554;1014;4753;2167;-5974;5;24;19;15;202;57781
19:30;0;2021;1946;45505;993;4526;2166;-5919;5;24;19;30;174;57331
19:45;0;2135;1919;45495;992;4104;2169;-5915;5;24;19;45;145;56959
20:00;0;1987;1933;45280;946;3991;2175;-6056;5;24;20;0;116;56428
20:15;0;2120;1947;45408;972;3835;2100;-6913;5;24;20;15;87;56469
20:30;0;1962;1925;45123;940;3815;2093;-6987;5;24;20;30;59;55917
20:45;0;1914;1946;44978;922;3051;2099;-6628;5;24;20;45;30;54940
21:00;0;1887;1959;44967;930;3102;2134;-7247;5;24;21;0;1;54980
21:15;0;1910;2007;45254;938;3252;2091;-7803;5;24;21;15;;55452
21:30;0;1932;1958;45171;945;3249;2087;-7429;5;24;21;30;;55342
21:45;0;1998;1944;45227;996;3368;2096;-7558;5;24;21;45;;55629
22:00;0;1921;1936;45050;1008;3339;2099;-7000;5;24;22;0;;55353
22:15;0;1926;2004;45565;1010;3915;2102;-7147;5;24;22;15;;56522
22:30;0;1891;1958;45361;1036;3950;2104;-6722;5;24;22;30;;56300
22:45;0;2159;1987;45782;1081;5058;2105;-6142;5;24;22;45;;58172
23:00;0;1955;1987;45512;1099;4913;2101;-6289;5;24;23;0;;57567
23:15;0;1925;2016;45734;1130;4349;2091;-6170;5;24;23;15;;57245
23:30;0;1665;1941;45356;1115;3904;2084;-6051;5;24;23;30;;56065
23:45;0;1826;1956;45356;1175;3601;2066;-5788;5;24;23;45;;55980
00:00;0;1634;1948;44732;1157;3294;2057;-5965;5;25;0;0;;54822
00:15;0;1894;1946;46098;1136;2276;2055;-7193;5;25;0;15;;55405
00:30;0;1716;1894;45498;1156;1500;2054;-7346;5;25;0;30;;53818
00:45;0;1478;1839;44757;1139;490;2056;-6896;5;25;0;45;;51759
01:00;0;1343;1870;44766;1121;194;2054;-7466;5;25;1;0;;51348
01:15;0;1384;1869;45354;1091;246;2060;-7911;5;25;1;15;;52004
01:30;0;1211;1874;45134;1081;193;2062;-7835;5;25;1;30;;51555
01:45;0;1149;1927;45583;1042;0;1744;-7742;5;25;1;45;;51445
02:00;0;1074;1881;45127;1024;0;1823;-7962;5;25;2;0;;50929
02:15;0;1146;1873;46543;986;67;2057;-9137;5;25;2;15;;52672
02:30;0;1018;1837;45853;983;35;2059;-9451;5;25;2;30;;51785
02:45;0;986;1861;45350;967;0;2014;-9369;5;25;2;45;;51178
03:00;0;973;1814;44785;967;0;2050;-9821;5;25;3;0;;50589
03:15;0;1015;1514;45262;953;14;2070;-10434;5;25;3;15;;50828
03:30;0;980;1342;45053;952;73;2076;-10515;5;25;3;30;;50476
03:45;0;955;1252;44737;965;0;1923;-10462;5;25;3;45;;49832
04:00;0;954;1202;44828;967;0;1419;-10156;5;25;4;0;;49370
04:15;0;980;1209;45113;956;0;1294;-10326;5;25;4;15;;49552
04:30;0;972;1233;45009;973;0;1271;-10206;5;25;4;30;;49458
04:45;0;989;1299;45154;965;0;1403;-10439;5;25;4;45;;49810
05:00;0;987;1379;45052;986;0;1421;-10233;5;25;5;0;7;49832
05:15;0;966;1668;44871;993;0;2005;-10056;5;25;5;15;72;50575
05:30;0;983;1757;45038;1001;0;2005;-10224;5;25;5;30;134;50918
05:45;0;944;1780;45021;1006;480;2074;-10105;5;25;5;45;195;51500
06:00;0;925;1771;44802;1009;492;2039;-9627;5;25;6;0;254;51292
06:15;0;960;1868;45165;997;668;2070;-9103;5;25;6;15;313;52041
06:30;0;1005;1922;45518;1042;1000;2071;-8795;5;25;6;30;369;52927
06:45;0;1138;1888;45674;1043;1628;2075;-8816;5;25;6;45;423;53869
07:00;0;1284;1939;46037;1066;1792;2065;-8202;5;25;7;0;475;54658
07:15;0;1395;1919;45746;1059;1893;2105;-6815;5;25;7;15;526;54643
07:30;0;1537;1916;46080;1034;2426;2104;-6575;5;25;7;30;572;55669
07:45;0;1669;1959;46463;981;2524;2101;-6676;5;25;7;45;616;56313
08:00;0;1763;1936;46501;910;3197;2098;-6771;5;25;8;0;658;57063
08:15;0;1814;1990;46805;806;3570;2204;-6568;5;25;8;15;698;57887
08:30;0;1896;1952;46909;732;4012;2200;-6651;5;25;8;30;733;58434
08:45;0;1873;1925;46811;667;4598;2194;-6314;5;25;8;45;765;58833
09:00;0;1838;1921;46750;627;5438;2186;-6438;5;25;9;0;795;59555
09:15;0;1792;1877;46513;586;5796;2334;-5653;5;25;9;15;823;59721
09:30;0;1969;1874;46801;574;5994;2325;-5847;5;25;9;30;846;60383
09:45;0;2020;1879;46855;566;5909;2320;-5804;5;25;9;45;866;60415
10:00;0;2086;1905;46952;552;6004;2253;-5614;5;25;10;0;884;60636
10:15;0;2042;1862;46822;544;5552;2467;-5110;5;25;10;15;900;60189
10:30;0;2057;1876;46867;531;5527;2456;-5087;5;25;10;30;911;60225
10:45;0;2144;1920;46964;522;5602;2460;-5028;5;25;10;45;920;60532
11:00;0;2109;1917;46852;491;5546;2463;-4799;5;25;11;0;926;60304
11:15;0;1992;1826;46736;466;5316;2591;-4084;5;25;11;15;931;59858
11:30;0;2038;1854;46806;447;5233;2585;-4105;5;25;11;30;932;59895
11:45;0;2130;1921;46889;434;5346;2581;-4071;5;25;11;45;931;60232
12:00;0;2125;1932;46913;424;5234;2601;-3716;5;25;12;0;927;60156
12:15;0;1856;1841;46426;430;4578;2643;-2537;5;25;12;15;922;58696
12:30;0;1820;1856;46359;437;4588;2645;-2365;5;25;12;30;915;58620
12:45;0;1874;1905;46554;432;5317;2645;-2482;5;25;12;45;905;59632
13:00;0;1845;1874;46475;441;4767;2642;-2746;5;25;13;0;893;58937
13:15;0;1928;1911;46552;407;4662;2671;-3042;5;25;13;15;881;59012
13:30;0;1865;1880;46366;439;4527;2674;-2914;5;25;13;30;866;58617
13:45;0;1950;1932;46444;416;4195;2601;-2790;5;25;13;45;849;58387
14:00;0;1948;1892;46288;407;4184;2672;-2529;5;25;14;0;830;58221
14:15;0;2147;1909;46470;407;4413;2654;-2565;5;25;14;15;811;58811
14:30;0;2073;1903;46335;433;4712;2653;-3151;5;25;14;30;790;58899
14:45;31;2057;1917;46364;429;4003;2661;-2853;5;25;14;45;767;58229
15:00;31;1929;1813;46257;431;4094;2662;-2989;5;25;15;0;743;57960
15:15;50;2111;1887;46574;405;4323;2598;-3972;5;25;15;15;719;58667
15:30;72;2057;1901;46588;395;4279;2596;-4095;5;25;15;30;693;58581
15:45;72;1910;1846;46389;411;4172;2597;-4149;5;25;15;45;666;58063
16:00;72;1942;1833;46000;404;4196;2543;-3992;5;25;16;0;638;57628
16:15;72;2238;1926;45989;394;4733;2501;-5317;5;25;16;15;610;58463
16:30;24;2202;1898;45979;419;4600;2504;-5313;5;25;16;30;580;58206
16:45;0;2220;1883;46236;410;4295;2498;-5323;5;25;16;45;550;58092
17:00;0;2089;1884;46266;406;4207;2497;-5391;5;25;17;0;519;57868
17:15;0;2233;1886;46420;393;4489;2374;-6133;5;25;17;15;488;58283
17:30;0;2254;1931;46416;411;4524;2370;-6402;5;25;17;30;456;58362
17:45;0;2250;1944;46459;402;4458;2373;-6384;5;25;17;45;424;58310
18:00;0;2194;1910;46354;409;4544;2382;-6196;5;25;18;0;392;58185
18:15;0;1952;1921;45968;411;4390;2247;-5467;5;25;18;15;360;57249
18:30;0;2098;1934;46163;403;4540;2282;-5686;5;25;18;30;327;57747
18:45;0;2024;1919;46411;412;4967;2252;-5728;5;25;18;45;295;58280
19:00;0;2111;1931;46391;411;5045;2260;-5449;5;25;19;0;262;58411
19:15;0;2200;1969;46340;419;5221;2137;-6232;5;25;19;15;230;58516
19:30;0;2127;1927;46389;423;5052;2139;-6138;5;25;19;30;197;58254
19:45;0;2152;1898;46206;412;4781;2140;-5976;5;25;19;45;165;57754
20:00;0;1963;1950;46154;427;4491;2215;-6352;5;25;20;0;132;57332
20:15;0;2222;1991;46178;424;4760;2071;-7257;5;25;20;15;99;57745
20:30;0;2055;1933;45917;424;4550;2071;-7386;5;25;20;30;67;57017
20:45;0;2001;1959;45932;438;4168;2071;-7469;5;25;20;45;34;56603
21:00;0;1892;1942;45826;451;3460;2072;-7254;5;25;21;0;1;55644
21:15;0;2022;1940;46064;499;3081;2057;-7382;5;25;21;15;;55663
21:30;0;1995;1946;46036;528;3073;2108;-7314;5;25;21;30;;55686
21:45;0;1916;1909;45931;619;3266;2060;-7015;5;25;21;45;;55701
22:00;0;1844;1934;46196;605;3281;2059;-6881;5;25;22;0;;55919
22:15;0;1687;1930;46204;630;3425;2069;-5990;5;25;22;15;;55945
22:30;0;1585;1889;46060;670;3477;2068;-5607;5;25;22;30;;55749
22:45;0;1774;1902;46458;743;5074;2067;-5546;5;25;22;45;;58018
23:00;0;1556;1911;46275;806;4649;2072;-5795;5;25;23;0;;57269
23:15;0;1749;1885;46491;821;4271;2062;-5839;5;25;23;15;;57279
23:30;0;1527;1847;45910;849;4032;2063;-5936;5;25;23;30;;56228
23:45;0;1690;1909;46146;905;3787;2066;-5518;5;25;23;45;;56503
00:00;0;1493;1870;45657;975;3739;2104;-6502;5;26;0;0;;55838
00:15;0;1747;1871;46427;1026;3699;2047;-8290;5;26;0;15;;56817
00:30;0;1494;1821;45823;1061;2905;2047;-8310;5;26;0;30;;55151
00:45;0;1399;1825;45543;1090;2132;2048;-8664;5;26;0;45;;54037
01:00;0;1273;1810;45498;1166;1208;2043;-8506;5;26;1;0;;52998
01:15;0;1347;1867;46367;1188;968;2051;-9236;5;26;1;15;;53788
01:30;0;1273;1832;46042;1241;960;2046;-9270;5;26;1;30;;53394
01:45;0;1192;1821;46061;1239;889;2053;-9156;5;26;1;45;;53255
02:00;0;1037;1817;45785;1286;950;2046;-9566;5;26;2;0;;52921
02:15;0;1068;1664;46670;1342;604;2047;-9801;5;26;2;15;;53395
02:30;0;994;1525;45955;1450;518;2053;-10091;5;26;2;30;;52495
02:45;0;970;1421;45544;1489;108;2047;-9618;5;26;2;45;;51579
03:00;0;996;1286;44825;1590;86;2046;-9942;5;26;3;0;;50829
03:15;0;1000;1104;44799;1667;0;1959;-10063;5;26;3;15;;50529
03:30;0;998;1084;44277;1730;0;1900;-10036;5;26;3;30;;49989
03:45;0;1004;1046;43977;1775;0;1426;-9933;5;26;3;45;;49228
04:00;0;1009;1053;43947;1764;0;1392;-10034;5;26;4;0;;49165
04:15;0;1019;1045;44020;1771;0;1440;-10241;5;26;4;15;;49295
04:30;0;998;1031;43798;1828;0;1457;-10145;5;26;4;30;;49112
04:45;9;990;1023;43403;1852;87;2046;-10220;5;26;4;45;;49410
05:00;16;1004;1064;43487;1821;111;2045;-10246;5;26;5;0;7;49555
05:15;21;1003;1087;43967;1817;161;2048;-10208;5;26;5;15;60;50164
05:30;67;1022;1067;44436;1869;200;2047;-10166;5;26;5;30;111;50819
05:45;67;995;1278;44187;1851;645;2042;-10260;5;26;5;45;161;51226
06:00;0;960;1293;43805;1872;687;1996;-9245;5;26;6;0;209;50822
06:15;0;978;1374;43896;1912;759;2039;-8863;5;26;6;15;256;51214
06:30;0;1029;1420;44601;1938;879;2040;-8517;5;26;6;30;300;52207
06:45;0;1094;1460;45446;1882;1244;2038;-8521;5;26;6;45;341;53505
07:00;0;1225;1481;46265;1896;1281;2037;-7967;5;26;7;0;381;54566
07:15;0;1439;1528;46114;1866;1361;2077;-6764;5;26;7;15;419;54804
07:30;0;1645;1548;46804;1860;2211;2076;-7219;5;26;7;30;454;56598
07:45;0;1597;1674;46275;1920;2833;2069;-6700;5;26;7;45;486;56854
08:00;0;1665;1870;46423;1941;3356;2106;-7062;5;26;8;0;516;57877
08:15;0;1766;1898;46756;1968;4580;2192;-7818;5;26;8;15;544;59704
08:30;0;1692;1902;46746;1993;4748;2182;-7820;5;26;8;30;569;59832
08:45;45;1793;1920;46925;2176;5270;2194;-7796;5;26;8;45;591;60914
09:00;74;1708;1894;46696;2227;5168;2184;-7155;5;26;9;0;611;60562
09:15;74;1649;1843;46724;2350;5112;2337;-6775;5;26;9;15;630;60719
09:30;75;1720;1866;46742;2414;5176;2327;-6787;5;26;9;30;645;60965
09:45;74;1764;1827;46761;2451;5304;2397;-6966;5;26;9;45;657;61235
10:00;74;1753;1811;46730;2505;5412;2398;-6608;5;26;10;0;668;61351
10:15;98;1803;1837;46711;2522;5386;2564;-6475;5;26;10;15;677;61598
10:30;131;1843;1850;46743;2505;5545;2563;-6577;5;26;10;30;683;61863
10:45;57;1809;1837;46670;2512;5783;2562;-6278;5;26;10;45;688;61918
11:00;56;1808;1828;46651;2514;5927;2561;-6515;5;26;11;0;690;62035
11:15;57;1599;1742;46572;2594;5637;2666;-5663;5;26;11;15;692;61559
11:30;0;1701;1792;46552;2646;5571;2671;-5558;5;26;11;30;690;61623
11:45;0;1711;1818;46499;2697;5684;2667;-5485;5;26;11;45;688;61764
12:00;75;1800;1843;46564;2646;5564;2672;-5269;5;26;12;0;683;61847
12:15;0;1645;1795;46402;2759;4787;2729;-4706;5;26;12;15;678;60795
12:30;0;1609;1833;46308;2800;4818;2712;-4636;5;26;12;30;671;60751
12:45;0;1700;1834;46490;2790;5262;2720;-4545;5;26;12;45;663;61459
13:00;0;1680;1837;46454;2844;4708;2723;-4605;5;26;13;0;653;60899
13:15;0;1805;1895;46690;2834;4553;2765;-5366;5;26;13;15;642;61184
13:30;0;1683;1872;46543;2888;4448;2764;-5295;5;26;13;30;630;60828
13:45;0;1603;1817;46431;2957;4444;2758;-5102;5;26;13;45;617;60627
14:00;0;1515;1808;46250;2957;4343;2769;-4864;5;26;14;0;603;60245
14:15;0;1665;1867;46332;2962;4425;2749;-4839;5;26;14;15;588;60588
14:30;0;1740;1874;46469;2910;4084;2750;-4978;5;26;14;30;572;60399
14:45;0;1747;1868;46527;2881;3800;2752;-4956;5;26;14;45;555;60130
15:00;0;1591;1872;46259;2903;3718;2739;-4981;5;26;15;0;537;59619
15:15;0;1651;1870;46465;2967;3775;2686;-5612;5;26;15;15;519;59933
15:30;0;1623;1831;46435;2976;3785;2689;-5730;5;26;15;30;500;59839
15:45;0;1605;1865;46433;2989;3518;2674;-5777;5;26;15;45;480;59564
16:00;0;1574;1838;46304;2983;3466;2672;-5860;5;26;16;0;460;59297
16:15;0;1660;1849;46547;3071;3382;2577;-6536;5;26;16;15;439;59525
16:30;0;1608;1839;46357;3000;3334;2577;-6574;5;26;16;30;418;59133
16:45;0;1686;1879;46568;3048;2845;2580;-6611;5;26;16;45;396;59002
17:00;0;1597;1842;46295;3075;2990;2548;-6721;5;26;17;0;373;58720
17:15;0;1705;1874;46514;3080;3271;2452;-7605;5;26;17;15;351;59247
17:30;0;1735;1840;46406;3170;3547;2459;-7698;5;26;17;30;328;59485
17:45;0;1730;1831;46260;3159;3508;2447;-7567;5;26;17;45;305;59240
18:00;0;1649;1799;45932;3084;3582;2464;-7115;5;26;18;0;282;58792
18:15;0;1548;1771;45907;3030;3495;2325;-6692;5;26;18;15;259;58335
18:30;0;1634;1805;46239;2934;3363;2330;-6576;5;26;18;30;235;58540
18:45;0;1617;1869;46475;2911;3732;2339;-6692;5;26;18;45;212;59155
19:00;0;1671;1890;46529;2844;3880;2340;-6863;5;26;19;0;189;59343
19:15;0;1801;1953;46881;2766;3995;2215;-7329;5;26;19;15;165;59776
19:30;0;1738;1944;46906;2670;3979;2220;-7541;5;26;19;30;142;59599
19:45;0;1578;1929;46776;2629;3729;2207;-7389;5;26;19;45;118;58966
20:00;0;1506;1924;46863;2503;3587;2210;-7528;5;26;20;0;95;58688
20:15;0;1566;1950;46701;2415;3760;2140;-8394;5;26;20;15;72;58604
20:30;0;1578;1919;46780;2299;3233;2147;-8561;5;26;20;30;48;58004
20:45;0;1583;1953;46962;2238;2459;2142;-8474;5;26;20;45;25;57362
21:00;0;1584;1937;46755;2113;2372;2073;-8308;5;26;21;0;1;56835
21:15;0;1586;1920;46781;2099;2079;2121;-8205;5;26;21;15;;56586
21:30;0;1595;1908;46697;2055;2063;2126;-8142;5;26;21;30;;56444
21:45;0;1623;1934;46713;2001;1834;2123;-7716;5;26;21;45;;56228
22:00;0;1642;1925;46541;1942;1850;2128;-7484;5;26;22;0;;56028
22:15;0;1490;1878;46166;1973;2492;2128;-6615;5;26;22;15;;56127
22:30;0;1479;1889;46085;1985;2848;2127;-6478;5;26;22;30;;56413
22:45;0;1763;1951;47033;1955;3527;2130;-6285;5;26;22;45;;58359
23:00;0;1663;1904;46729;1939;3158;2127;-6179;5;26;23;0;;57520
23:15;0;1836;1961;47410;1909;2117;2132;-6253;5;26;23;15;;57365
23:30;0;1617;1879;46230;1848;2068;2126;-5777;5;26;23;30;;55768
23:45;0;1713;1883;46739;1801;1951;2125;-5871;5;26;23;45;;56212
00:00;0;1501;1878;45882;1738;2217;2127;-6414;5;27;0;0;;55343
00:15;0;1804;1914;46874;1782;3183;2115;-9144;5;27;0;15;;57672
00:30;0;1588;1920;45573;1780;2966;2119;-9372;5;27;0;30;;55946
00:45;0;1468;1889;45057;1781;2100;2115;-9384;5;27;0;45;;54410
01:00;0;1424;1803;45333;1726;1871;2113;-9667;5;27;1;0;;54270
01:15;0;1348;1763;46122;1755;884;2123;-9499;5;27;1;15;;53995
01:30;0;1185;1606;45766;1765;890;2121;-9522;5;27;1;30;;53333
01:45;0;1134;1534;45977;1743;867;2113;-9310;5;27;1;45;;53368
02:00;0;1106;1315;45392;1655;928;2107;-9060;5;27;2;0;;52503
02:15;0;1131;1163;45606;1623;924;2121;-8942;5;27;2;15;;52568
02:30;0;1106;1109;44873;1604;886;2117;-9160;5;27;2;30;;51695
02:45;0;1055;1046;44882;1557;479;2127;-9364;5;27;2;45;;51146
03:00;0;991;1050;44216;1524;426;2123;-9093;5;27;3;0;;50330
03:15;0;1019;1107;43991;1525;535;2115;-9672;5;27;3;15;;50292
03:30;0;979;1054;43403;1516;540;2116;-9491;5;27;3;30;;49608
03:45;0;976;1096;43370;1444;492;2116;-9700;5;27;3;45;;49494
04:00;0;969;1093;42931;1432;435;2114;-9493;5;27;4;0;;48974
04:15;0;985;1083;43016;1383;418;2120;-9723;5;27;4;15;;49005
04:30;0;1003;1099;43252;1375;368;2117;-9828;5;27;4;30;;49214
04:45;0;1025;1094;43044;1358;550;2113;-9826;5;27;4;45;;49184
05:00;0;985;1098;43327;1284;500;2112;-9535;5;27;5;0;4;49310
05:15;0;1005;1089;44069;1268;502;2109;-9579;5;27;5;15;31;50073
05:30;0;1009;1073;44435;1231;645;2112;-9499;5;27;5;30;57;50562
05:45;0;1000;1083;44810;1212;827;2107;-9673;5;27;5;45;82;51121
06:00;0;1003;1097;44569;1174;958;2061;-9104;5;27;6;0;107;50969
06:15;0;1080;1262;45352;1123;1215;2107;-9047;5;27;6;15;131;52270
06:30;0;1087;1346;46143;1094;1250;2105;-9101;5;27;6;30;154;53179
06:45;0;1142;1399;46593;1070;2334;2103;-9349;5;27;6;45;176;54817
07:00;0;1252;1423;47255;1064;2534;2102;-8686;5;27;7;0;197;55827
07:15;0;1443;1502;47078;1080;3563;2148;-8293;5;27;7;15;217;57031
07:30;0;1662;1581;48046;1048;3803;2149;-8562;5;27;7;30;236;58525
07:45;0;1610;1568;47773;1019;4828;2151;-8417;5;27;7;45;253;59202
08:00;0;1721;1538;47909;994;5172;2145;-8012;5;27;8;0;270;59749
08:15;0;1770;1547;48114;967;5109;2254;-7469;5;27;8;15;285;60046
08:30;0;1750;1802;48133;995;5019;2313;-7501;5;27;8;30;299;60311
08:45;0;1928;1849;48354;1054;5286;2254;-7375;5;27;8;45;311;61036
09:00;0;1951;1842;48295;1056;5288;2251;-7008;5;27;9;0;323;61006
09:15;0;2056;1864;48431;1074;5601;2399;-7327;5;27;9;15;333;61758
09:30;0;2133;1868;48479;1116;5668;2400;-7228;5;27;9;30;342;62006
09:45;0;2230;1875;48432;1146;5742;2400;-7311;5;27;9;45;350;62175
10:00;0;2236;1854;48420;1131;5665;2426;-7405;5;27;10;0;357;62089
10:15;0;2176;1894;48447;1166;5796;2551;-7046;5;27;10;15;362;62392
10:30;0;2216;1921;48480;1159;5973;2546;-7084;5;27;10;30;367;62662
10:45;0;2093;1904;48443;1167;6090;2542;-6918;5;27;10;45;370;62609
11:00;0;2265;1952;48475;1125;6460;2543;-7434;5;27;11;0;372;63192
11:15;0;2111;1916;48439;1137;6325;2653;-7133;5;27;11;15;373;62954
11:30;0;2070;1905;48428;1080;6252;2648;-6717;5;27;11;30;374;62757
11:45;0;2164;1903;48353;1164;6417;2651;-6876;5;27;11;45;373;63025
12:00;0;2202;1930;48267;1150;6588;2653;-6940;5;27;12;0;371;63161
12:15;0;1962;1853;48181;1218;5825;2733;-6049;5;27;12;15;369;62141
12:30;0;1916;1830;48159;1252;5687;2734;-5945;5;27;12;30;366;61944
12:45;0;2131;1894;48177;1265;6176;2733;-5986;5;27;12;45;362;62738
13:00;0;1999;1853;48250;1281;5911;2750;-6407;5;27;13;0;357;62401
13:15;0;1988;1887;48248;1201;5561;2756;-6579;5;27;13;15;352;61993
13:30;0;1884;1844;48298;1142;5356;2756;-6645;5;27;13;30;346;61626
13:45;0;1873;1832;48328;1189;5227;2755;-6563;5;27;13;45;339;61543
14:00;0;1760;1814;48245;1246;5052;2754;-6426;5;27;14;0;331;61202
14:15;0;1658;1798;48400;1308;4653;2743;-6128;5;27;14;15;324;60884
14:30;0;1497;1874;48384;1233;4757;2742;-6269;5;27;14;30;315;60802
14:45;0;1439;1827;47917;1245;4560;2739;-6153;5;27;14;45;306;60033
15:00;0;1293;1822;47674;1216;4551;2734;-6063;5;27;15;0;296;59586
15:15;0;1159;1909;48124;1233;4721;2672;-7050;5;27;15;15;287;60105
15:30;0;1143;1894;47929;1292;4575;2678;-7185;5;27;15;30;276;59787
15:45;0;1147;1877;47953;1292;4422;2675;-7310;5;27;15;45;266;59632
16:00;0;1055;1811;47370;1307;4479;2674;-7309;5;27;16;0;254;58950
16:15;0;1157;1896;47972;1282;4674;2583;-8772;5;27;16;15;243;59807
16:30;0;1141;1843;47707;1285;4535;2586;-8494;5;27;16;30;231;59328
16:45;0;1192;1886;47683;1245;4104;2590;-8365;5;27;16;45;219;58919
17:00;0;1202;1903;47382;1249;4046;2639;-8317;5;27;17;0;207;58628
17:15;0;1245;1888;47612;1269;4055;2462;-8955;5;27;17;15;195;58726
17:30;0;1190;1889;47544;1258;3998;2466;-8814;5;27;17;30;182;58527
17:45;0;1203;1896;47582;1276;4213;2463;-8861;5;27;17;45;169;58802
18:00;0;1093;1888;47653;1204;4286;2464;-8745;5;27;18;0;156;58744
18:15;0;1097;1892;47732;1234;4355;2322;-8598;5;27;18;15;144;58776
18:30;0;1105;1938;47908;1238;4403;2327;-8810;5;27;18;30;131;59050
18:45;0;1130;1984;47958;1207;4752;2324;-8656;5;27;18;45;118;59473
19:00;0;1175;1957;47954;1146;5028;2316;-8683;5;27;19;0;105;59681
19:15;0;1171;1938;47777;1157;4900;2217;-8771;5;27;19;15;92;59252
19:30;0;1167;1930;47901;1164;4852;2219;-8946;5;27;19;30;79;59312
19:45;0;1164;1936;47861;1079;4351;2222;-8963;5;27;19;45;66;58679
20:00;0;1104;1918;47516;1099;4247;2268;-8930;5;27;20;0;53;58205
20:15;0;1190;1937;47735;996;4362;2155;-9845;5;27;20;15;40;58415
20:30;0;1104;1918;47541;968;4217;2154;-9790;5;27;20;30;27;57929
20:45;0;1100;1941;47556;923;3753;2158;-10087;5;27;20;45;14;57445
21:00;0;1035;1899;47266;882;3700;2159;-9971;5;27;21;0;1;56942
21:15;0;1078;1904;47499;821;3540;2134;-10043;5;27;21;15;;56976
21:30;0;1099;1829;47531;779;3679;2136;-10032;5;27;21;30;;57053
21:45;0;1141;1687;47726;764;3895;2131;-9768;5;27;21;45;;57344
