Heures;Fioul...pointe;Charbon;Gaz;Nucleaire;Eolien;Hydraulique;Autres;PV
09:00;0;749;362;38732;943;3296;2244;535
09:15;0;763;361;38630;991;4141;2640;552
09:30;0;758;360;38676;1006;5144;2651;567
09:45;0;732;361;38521;1004;5218;2660;581
10:00;0;751;365;39112;987;5172;2686;593
10:15;0;742;368;39259;972;4719;3097;602
10:30;0;758;360;39233;994;5187;3105;610
10:45;0;758;368;39366;981;5221;3111;616
11:00;0;757;366;39217;975;5252;3116;621
11:15;0;743;368;38848;963;5435;3443;624
11:30;0;753;366;38951;978;5433;3435;625
11:45;0;732;364;39013;959;5535;3442;624
12:00;0;738;367;39143;957;5847;3445;622
12:15;0;740;358;39067;967;6325;3626;619
12:30;0;721;318;39090;945;6400;3623;613
12:45;0;731;323;39582;942;6964;3636;607
13:00;0;706;326;39187;935;6495;3622;600
13:15;0;662;325;39592;973;5715;3748;590
13:30;0;593;321;39390;967;5563;3739;580
13:45;0;505;369;39102;1007;5079;3747;568
14:00;0;417;367;39065;1053;5034;3762;556
14:15;0;375;380;39195;1101;4769;3711;542
14:30;0;386;382;38825;1139;4725;3711;527
14:45;0;393;387;38905;1190;4079;3721;512
15:00;0;395;388;39019;1215;3815;3734;495
15:15;0;403;395;38989;1204;3705;3554;478
15:30;0;409;413;38527;1298;3596;3553;460
15:45;0;416;319;38621;1353;3552;3613;441
16:00;0;391;355;38388;1375;3589;3591;422
16:15;0;403;355;38517;1413;3468;3296;402
16:30;0;416;355;38476;1459;3287;3326;381
16:45;0;403;262;38306;1536;3357;3295;360
17:00;0;385;299;38053;1530;4041;3291;338
17:15;0;413;309;38230;1461;4478;2940;316
17:30;0;402;331;38290;1480;4859;2930;294
17:45;0;405;288;38362;1473;5024;2940;272
18:00;0;398;307;38635;1474;5021;2916;250
18:15;0;463;314;38457;1502;5584;2521;227
18:30;0;521;307;38688;1466;5734;2510;205
18:45;0;505;328;38620;1464;6162;2501;182
19:00;0;546;333;38804;1558;6380;2503;160
19:15;0;572;343;39096;1519;6839;2169;137
19:30;0;566;344;38881;1489;6637;2151;115
19:45;0;589;352;39091;1464;6390;2140;92
20:00;0;585;342;39015;1462;6346;2136;70
20:15;0;595;351;38999;1444;5887;1917;47
20:30;0;569;352;38955;1362;5847;1913;25
20:45;0;603;356;39098;1333;5538;1915;2
21:00;0;571;354;38776;1262;5458;1911;
21:15;0;553;333;38861;1280;5412;1862;
21:30;0;554;320;38717;1262;5424;1866;
21:45;0;575;353;38929;1286;5747;1870;
22:00;0;559;364;38692;1256;5733;1860;
22:15;0;493;361;38347;1245;5748;1862;
22:30;0;501;363;38303;1276;5797;1864;
22:45;0;591;365;39007;1277;7270;1866;
23:00;0;585;365;38789;1314;7063;1868;
23:15;0;603;360;38971;1289;6363;1860;
23:30;0;542;361;38599;1334;5976;1862;
23:45;0;505;361;38935;1328;5660;1859;
00:00;0;440;365;38395;1295;5495;1862;
00:15;0;358;364;38816;1327;5411;1858;
00:30;0;274;366;38183;1286;4840;1864;
00:45;0;209;365;37608;1328;3422;1856;
01:00;0;57;365;37808;1299;3013;1860;
01:15;0;44;367;38211;1280;2649;1859;
01:30;0;27;364;37647;1278;2623;1860;
01:45;0;26;364;37983;1285;2319;1867;
02:00;0;23;365;37804;1264;2126;1864;
02:15;0;32;368;38610;1284;1605;1861;
02:30;0;31;363;37733;1246;1581;1859;
02:45;0;31;361;37009;1272;1458;1864;
03:00;0;31;363;36676;1220;1413;1866;
03:15;0;31;366;37025;1215;1409;1864;
03:30;0;31;366;36623;1188;1308;1861;
03:45;0;0;364;36964;1188;446;1861;
04:00;0;14;365;37264;1159;515;1874;
04:15;0;13;364;37431;1134;414;1867;
04:30;0;12;366;37228;1153;468;1871;
04:45;0;7;367;36780;1146;501;1870;2
05:00;0;7;363;36797;1112;842;1861;50
05:15;0;18;364;36140;1096;1627;1863;98
05:30;0;25;367;36328;1127;1497;1859;144
05:45;0;23;372;36260;1110;1457;1857;190
06:00;0;24;369;35887;1106;1421;1853;235
06:15;0;26;366;36780;1108;622;1858;279
06:30;0;24;368;36489;1079;560;1864;321
06:45;0;25;368;36295;1053;432;1858;362
07:00;0;23;366;36415;1006;442;1864;402
07:15;0;22;368;36249;1016;1312;1949;440
07:30;0;24;368;36381;1004;1344;1959;475
07:45;0;25;367;36971;935;1446;1960;509
08:00;0;24;366;36762;843;1460;1959;542
08:15;0;24;370;36503;777;1321;2251;572
08:30;0;25;369;36963;747;1419;2255;599
08:45;0;25;362;37671;751;1194;2264;624
09:00;0;26;357;37847;753;1485;2262;648
09:15;0;26;361;37458;799;1604;2689;669
09:30;0;24;350;37709;814;1528;2700;687
09:45;0;28;340;37525;855;2307;2707;703
10:00;0;24;357;37750;886;2337;2721;717
10:15;0;25;363;38210;921;2403;3166;729
10:30;0;23;313;38229;944;2274;3154;738
10:45;0;25;339;38423;1010;2455;3154;745
11:00;0;18;352;38536;1103;2437;3160;751
11:15;0;26;342;38282;1120;2473;3492;753
11:30;0;27;307;38236;1173;2677;3506;754
11:45;0;25;340;38049;1225;3151;3508;753
12:00;0;26;310;38014;1206;3109;3511;751
12:15;0;25;336;37627;1284;3083;3679;746
12:30;0;26;335;37938;1343;3177;3693;739
12:45;0;26;351;38727;1427;3307;3691;731
13:00;0;22;356;38282;1406;3181;3709;722
13:15;0;27;352;38302;1443;2553;3794;711
13:30;0;24;358;37677;1438;2364;3774;698
13:45;0;21;356;37509;1473;2115;3811;684
14:00;0;22;357;36966;1471;2010;3803;669
14:15;0;24;359;36546;1545;2054;3772;652
14:30;0;23;357;36489;1587;1861;3766;634
14:45;0;23;358;36136;1638;1690;3737;615
15:00;0;22;358;35784;1615;1725;3763;595
15:15;0;25;357;36772;1577;1231;3590;574
15:30;0;19;352;36592;1616;1233;3595;553
15:45;0;24;354;36208;1585;1244;3586;530
16:00;0;31;356;36052;1545;1049;3574;507
16:15;0;37;361;36646;1535;1113;3319;482
16:30;0;35;361;36554;1581;980;3295;458
16:45;0;50;365;36696;1584;977;3299;432
17:00;0;59;358;36334;1583;935;3288;406
17:15;0;60;365;37236;1558;1435;2947;380
17:30;0;77;368;36789;1531;1748;2943;353
17:45;0;79;364;37504;1531;1680;2938;327
18:00;0;80;362;37398;1571;2215;2943;300
18:15;0;73;363;37733;1655;2564;2516;273
18:30;0;73;360;37965;1670;2616;2504;246
18:45;0;70;366;38564;1647;2865;2497;219
19:00;0;67;366;38903;1624;3045;2499;192
19:15;0;74;365;38989;1649;3821;2153;165
19:30;0;6;358;39275;1492;3953;2137;138
19:45;0;5;362;39171;1411;4691;2122;111
20:00;0;4;361;39280;1320;4805;2121;84
20:15;0;6;363;39677;1221;5341;1899;57
20:30;0;12;363;40012;1194;5388;1899;30
20:45;0;8;361;40205;1094;5478;1892;3
21:00;0;19;360;40047;1050;5611;1893;
21:15;0;5;361;40196;1038;5705;1831;
21:30;0;7;331;40310;1056;5859;1836;
21:45;0;11;346;40176;1079;6387;1831;
22:00;0;5;354;39962;1093;6320;1832;
22:15;0;6;360;39565;1140;6029;1834;
22:30;0;6;355;39652;1242;6220;1840;
22:45;0;6;358;40062;1269;7914;1833;
23:00;0;4;358;39849;1177;7585;1829;
23:15;0;7;362;39565;1115;6535;1832;
23:30;0;0;358;38924;1137;6163;1832;
23:45;0;8;359;39584;1118;5536;1844;
00:00;0;0;359;39270;1092;5050;1843;
00:15;0;0;360;40263;1090;4336;1838;
00:30;0;0;356;39357;1120;3746;1837;
00:45;0;0;361;38608;1140;2848;1838;
01:00;0;0;361;38872;1154;2146;1839;
01:15;0;0;362;39258;1187;1588;1839;
01:30;0;0;361;38756;1221;1138;1818;
01:45;0;0;362;39073;1168;1082;1824;
02:00;0;2;363;38755;1173;1053;1824;
02:15;0;0;362;39712;1190;1361;1832;
02:30;0;0;362;38787;1201;1386;1829;
02:45;0;0;366;38391;1196;1322;1831;
03:00;0;0;362;38200;1195;1319;1831;
03:15;0;0;365;38057;1104;1117;1834;
03:30;0;0;366;38193;1026;785;1833;
03:45;0;89;372;37963;1001;814;1837;
04:00;0;0;372;37997;1040;787;1836;
04:15;0;0;367;38089;1044;778;1838;
04:30;0;0;367;37900;1025;788;1832;
04:45;0;6;353;38152;988;823;1832;3
05:00;0;150;359;38504;950;842;1841;68
05:15;0;199;365;38796;907;900;1832;132
05:30;0;300;369;38961;879;1005;1832;195
05:45;0;336;373;39288;868;1041;1833;257
06:00;0;383;372;39584;823;1205;1831;318
06:15;0;432;369;39550;812;2025;1841;376
06:30;0;453;373;39525;770;2374;1838;431
06:45;0;454;373;39462;749;3039;1840;485
07:00;0;475;375;39780;717;3342;1841;538
07:15;0;543;376;39314;693;4047;1921;587
07:30;0;638;375;39708;672;4525;1923;633
07:45;0;671;372;39715;608;5214;1905;677
08:00;0;645;377;39959;559;5282;1999;719
08:15;0;664;371;39847;508;5403;2299;757
08:30;0;739;371;40142;484;5655;2333;791
08:45;41;751;370;40263;443;6164;2266;823
09:00;55;820;373;40462;435;6128;2266;853
09:15;69;759;375;40306;424;5898;2691;879
09:30;72;818;375;40506;417;6058;2699;901
09:45;71;750;371;40303;424;6690;2693;920
10:00;76;764;459;40421;458;6628;2553;938
10:15;117;785;504;40483;476;6606;3168;951
10:30;170;790;501;40466;483;6815;3160;961
10:45;176;807;501;40519;516;6833;3177;969
11:00;166;812;505;40467;551;6853;3172;975
11:15;172;792;512;40440;555;6939;3543;977
11:30;173;793;508;40484;578;7048;3523;977
11:45;168;813;504;40546;601;7135;3521;974
12:00;165;794;499;40507;639;6881;3525;970
12:15;169;730;495;40312;686;6445;3727;963
12:30;172;744;501;40350;735;6374;3760;953
12:45;171;788;496;40617;725;6998;3718;942
13:00;165;741;498;40390;753;6482;3727;929
13:15;171;795;495;40637;729;6083;3837;914
13:30;168;749;500;40466;796;5751;3828;896
13:45;169;799;496;40752;789;5593;3091;877
14:00;165;798;499;40571;825;5288;4149;857
14:15;181;846;492;41040;827;4693;3782;835
14:30;181;804;495;40968;862;4461;3781;812
14:45;175;800;501;41035;875;3797;3782;787
15:00;176;785;500;40942;878;3628;3780;762
15:15;180;855;499;41265;907;3533;3604;734
15:30;180;873;500;41275;903;3465;3600;706
15:45;168;866;495;40941;853;3104;3596;677
16:00;168;869;490;40921;833;3093;3597;647
16:15;181;821;498;41230;854;3020;3319;616
16:30;182;712;498;41173;832;3024;3323;584
16:45;179;727;498;41107;841;3046;3322;551
17:00;168;684;497;40425;871;3510;3316;518
17:15;179;702;420;40949;856;3990;2952;484
17:30;177;690;368;41073;860;4000;2955;450
17:45;179;699;366;40673;820;4541;2971;416
18:00;164;746;363;40310;784;4758;2953;382
18:15;171;809;365;40266;749;5429;2526;348
18:30;174;793;364;40380;751;5390;2518;313
18:45;183;701;361;40583;701;5746;2521;279
19:00;166;760;364;40692;699;6130;2509;244
19:15;182;776;345;41059;680;6377;2176;210
19:30;171;756;357;40961;654;6373;2163;175
19:45;178;767;361;40960;604;6206;2158;140
20:00;171;748;362;40903;602;6113;2156;106
20:15;171;838;364;41073;550;6718;1959;71
20:30;168;778;322;40987;535;6471;1948;36
20:45;177;734;340;40844;508;6543;1953;2
21:00;178;726;351;40806;506;5910;1958;
21:15;177;740;363;40921;500;5715;1914;
21:30;173;747;368;40906;529;6114;1912;
21:45;170;674;363;40935;543;6231;1917;
22:00;169;599;370;40836;545;6089;1916;
22:15;169;551;364;40289;532;6040;1924;
22:30;170;567;368;40433;533;6251;1922;
22:45;169;600;362;40903;535;8166;1926;
23:00;170;573;365;40505;568;7528;1922;
23:15;170;562;362;40400;550;6470;1871;
23:30;169;545;365;40122;544;5960;1876;
23:45;170;572;366;40364;557;5891;1871;
00:00;174;560;368;40096;538;5714;1876;
00:15;175;618;364;41088;538;5499;1840;
00:30;171;533;368;40045;545;4318;1840;
00:45;163;516;366;39640;557;2999;1841;
01:00;179;523;367;39940;553;2478;1842;
01:15;168;556;367;40768;559;2149;1843;
01:30;167;526;341;40333;548;2100;1849;
01:45;163;530;304;40516;559;2014;1855;
02:00;172;502;343;40196;568;2002;1850;
02:15;170;553;359;40917;567;1979;1845;
02:30;168;498;354;40168;553;1882;1846;
02:45;170;499;340;39685;561;1332;1860;
03:00;166;499;363;39327;547;886;1858;
03:15;178;540;368;40261;539;826;1846;
03:30;165;528;352;39905;531;759;1847;
03:45;168;508;349;39754;530;793;1847;
04:00;170;546;327;39570;507;809;1835;
04:15;166;673;309;39615;496;778;1833;
04:30;169;698;327;39589;496;793;1836;
04:45;165;691;350;39300;511;1009;1838;2
05:00;168;755;365;39365;527;1020;1842;66
05:15;162;813;347;39118;535;1045;1831;127
05:30;163;951;352;39136;552;1258;1831;187
05:45;168;1024;321;39514;559;1309;1832;245
06:00;161;1149;339;39732;570;1643;1827;303
06:15;171;1234;332;40086;568;2592;1835;358
06:30;170;1208;347;40149;566;2645;1839;410
06:45;168;1239;352;40254;595;2712;1829;461
07:00;163;1319;342;40743;622;2967;1836;510
07:15;260;1320;287;40374;642;4028;1904;556
07:30;349;1405;284;40933;674;4486;1903;598
07:45;384;1402;339;40936;673;5012;1904;638
08:00;482;1468;344;41012;653;5361;1910;677
08:15;557;1411;306;40633;617;5191;2192;712
08:30;548;1613;310;41113;604;5469;2186;743
08:45;572;1597;352;41025;585;6060;2193;772
09:00;582;1606;348;41065;598;6534;2197;799
09:15;553;1514;271;40969;569;6763;2607;822
09:30;631;1593;291;41099;567;6883;2625;841
09:45;643;1590;320;41145;549;7400;2633;858
10:00;627;1560;312;40261;570;7301;2684;874
10:15;672;1622;315;40225;583;8373;3134;885
10:30;641;1605;352;40294;593;8348;3160;894
10:45;645;1599;390;40303;619;8525;3162;900
11:00;644;1558;373;40260;640;8425;3290;905
11:15;619;1436;391;40178;680;8004;3384;906
11:30;562;1506;434;40234;696;8179;3377;905
11:45;567;1612;422;40350;674;8229;3473;902
12:00;568;1579;456;40169;732;8099;3497;898
12:15;568;1358;472;39907;749;7071;3690;891
12:30;566;1329;439;40013;754;7009;3688;881
12:45;568;1437;468;40265;765;7255;3721;870
13:00;571;1352;493;40147;763;6837;3704;858
13:15;566;1404;496;40143;764;5791;3809;843
13:30;569;1344;460;39982;775;5752;3817;827
13:45;563;1349;487;40023;742;5714;3804;809
14:00;566;1367;479;40170;761;5566;3827;791
14:15;570;1665;412;40736;745;6227;3794;770
14:30;563;1518;438;40554;722;6586;3820;748
14:45;564;1339;476;40482;709;6015;3797;725
15:00;557;1341;491;40667;710;5634;3802;701
15:15;568;1565;463;40773;708;5962;3613;676
15:30;531;1597;453;40625;680;5956;3620;650
15:45;466;1570;435;40631;700;5893;3617;623
16:00;412;1558;446;40696;670;5946;3633;595
16:15;496;1681;447;40820;664;6672;3311;567
16:30;494;1710;433;40822;622;6595;3323;537
16:45;447;1767;375;40828;603;6443;3311;507
17:00;368;1752;379;40755;567;6541;3325;476
17:15;268;1721;317;40697;520;6576;2956;445
17:30;264;1687;292;40611;494;6672;2953;414
17:45;220;1786;321;40892;462;6482;2949;383
18:00;175;1742;344;40642;414;6723;2934;351
18:15;176;1550;340;40596;395;6514;2512;320
18:30;169;1584;317;40523;368;6734;2495;288
18:45;173;1616;336;40751;346;6974;2494;256
19:00;18;1666;326;40908;321;7409;2479;225
19:15;0;1602;323;40807;300;6977;2132;193
19:30;0;1580;330;40732;287;6630;2115;161
19:45;0;1656;344;40718;278;6672;2121;129
20:00;0;1675;332;40547;276;6741;2104;97
20:15;0;1874;355;40726;289;7491;1910;65
20:30;0;1728;367;40600;293;7107;1900;33
20:45;0;1653;374;40501;290;6801;1900;2
21:00;0;1582;379;40469;301;6424;1900;
21:15;0;1636;385;40591;298;6329;1834;
21:30;0;1593;467;40469;305;6389;1833;
21:45;0;1609;423;40572;320;6806;1829;
22:00;0;1634;468;40558;343;6371;1858;
22:15;0;1526;493;40458;361;5986;1860;
22:30;0;1560;513;40493;388;6244;1861;
22:45;0;1831;511;40894;415;7291;1869;
23:00;0;1789;518;40952;452;7040;1871;
23:15;0;1728;528;40862;484;6182;1868;
23:30;0;1557;546;40442;507;5775;1866;
23:45;0;1638;562;40747;554;5509;1865;
00:00;0;1443;552;40183;582;5258;1873;
00:15;0;1522;562;40641;638;5290;1775;
00:30;0;1277;562;39698;680;4738;1777;
00:45;0;1242;564;39481;708;3392;1746;
01:00;0;1267;562;39419;748;3197;1746;
01:15;0;1236;561;39519;816;2395;1756;
01:30;0;1135;563;39249;872;2344;1757;
01:45;0;1052;545;38931;959;2788;1755;
02:00;0;902;562;38972;1034;2830;1761;
02:15;0;976;563;39919;1079;3107;1752;
02:30;0;941;560;39507;1111;2498;1752;
02:45;0;921;560;39324;1140;1996;1766;
03:00;0;868;560;38826;1155;1884;1763;
03:15;0;857;558;38546;1198;1725;1755;
03:30;0;879;560;38284;1217;1453;1757;
03:45;0;886;560;38291;1256;1243;1744;
04:00;0;915;565;38282;1271;1093;1760;
04:15;0;939;573;38156;1276;1041;1760;
04:30;0;925;569;38416;1286;1082;1754;
04:45;0;879;564;38243;1294;1006;1754;2
05:00;0;858;574;38290;1295;1246;1756;86
05:15;0;865;576;38331;1296;1289;1750;168
05:30;0;867;583;38382;1316;1627;1750;248
05:45;0;904;575;38506;1280;1678;1750;327
06:00;0;926;563;38847;1305;1773;1750;405
06:15;0;980;575;39196;1305;2039;1755;479
06:30;0;1038;618;39267;1289;2159;1765;550
06:45;0;1097;634;39330;1301;2462;1754;619
07:00;0;1137;638;39611;1278;2475;1754;687
07:15;0;1278;730;39723;1289;3076;1841;749
07:30;0;1444;729;40040;1259;3710;1835;808
07:45;0;1496;762;39511;1257;4697;1842;864
08:00;0;1589;830;39535;1264;4807;1873;918
08:15;0;1675;837;39759;1176;4726;2176;966
08:30;0;1723;852;40399;1079;4835;2185;1009
08:45;0;1695;993;40290;986;5919;2191;1050
09:00;0;1719;1060;40329;939;6013;2195;1088
09:15;0;1696;1061;40126;875;6077;2622;1120
09:30;0;1693;1046;40165;878;6548;2634;1148
09:45;0;1725;1036;40313;873;7112;2654;1173
10:00;0;1756;1032;40158;871;7139;2660;1195
10:15;0;1700;1026;40001;931;7027;3112;1211
10:30;0;1706;1011;39945;965;7142;3119;1224
10:45;0;1720;1012;40030;950;7165;3118;1233
11:00;0;1688;1038;39992;958;7189;3132;1241
11:15;0;1571;1039;39677;934;6726;3480;1243
11:30;0;1582;987;39799;1003;6775;3485;1242
11:45;0;1706;724;40136;1025;7026;3498;1239
12:00;0;1684;773;39931;1047;7081;3488;1233
12:15;0;1623;848;39855;1104;6597;3692;1224
12:30;0;1628;970;40015;1099;6450;3692;1211
12:45;0;1744;989;40156;1149;6830;3689;1196
13:00;0;1569;1032;39827;1171;6430;3701;1180
13:15;0;1630;1042;39928;1209;6121;3809;1160
13:30;0;1672;993;39949;1236;5915;3815;1138
13:45;0;1695;944;39764;1286;5869;3802;1114
14:00;0;1731;976;39624;1246;5686;3839;1088
14:15;0;1815;664;40126;1271;5812;3777;1060
14:30;0;1788;707;39992;1305;5779;3778;1030
14:45;0;1837;700;40143;1253;3833;4959;999
15:00;0;1804;747;39980;1233;4769;3765;966
15:15;0;1798;734;39941;1219;5095;3589;931
15:30;0;1720;730;39521;1275;5178;3600;895
15:45;0;1749;766;39475;1275;5091;3595;858
16:00;0;1684;785;39272;1303;5036;3593;820
16:15;0;1684;736;39510;1260;4942;3307;780
16:30;0;1629;748;39365;1286;5178;3300;740
16:45;0;1647;623;39497;1314;5195;3275;698
17:00;0;1612;533;39233;1287;5528;3284;656
17:15;0;1751;546;39827;1270;5714;2914;614
17:30;0;1749;628;39780;1299;5740;2923;571
17:45;0;1655;731;39539;1426;5810;2903;527
18:00;0;1673;743;39478;1429;5812;2894;484
18:15;0;1541;901;39343;1441;6214;2464;440
18:30;0;1556;918;39496;1393;6364;2456;397
18:45;0;1563;917;39742;1415;6333;2462;353
19:00;0;1620;914;39883;1343;6558;2471;309
19:15;0;1780;882;40047;1318;6534;2113;265
19:30;0;1751;837;39985;1307;6534;2104;221
19:45;0;1655;860;39783;1354;6438;2098;177
20:00;0;1634;908;39719;1393;6309;2100;133
20:15;0;1676;871;39849;1374;6732;1887;89
20:30;0;1617;861;39649;1366;6405;1888;45
20:45;0;1668;868;39833;1396;5780;1876;1
21:00;0;1709;862;40008;1372;5130;1876;
21:15;0;1651;901;39735;1336;4577;1839;
21:30;0;1658;909;39740;1316;4658;1845;
21:45;0;1731;897;39961;1339;4652;1840;
22:00;0;1753;709;40012;1346;4382;1840;
22:15;0;1557;603;39228;1400;4384;1809;
22:30;0;1465;576;38958;1488;5488;1811;
22:45;0;1665;627;39790;1523;6155;1813;
23:00;0;1568;629;39546;1585;5854;1818;
23:15;0;1440;637;39294;1631;5200;1785;
23:30;0;1141;605;38876;1661;4553;1775;
23:45;0;1168;649;39655;1667;4277;1776;
00:00;0;1083;604;38903;1647;4094;1772;
00:15;0;1099;593;39598;1575;3857;1759;
00:30;0;886;519;38782;1509;2938;1761;
00:45;0;875;466;38606;1513;1898;1758;
01:00;0;872;469;38745;1560;1891;1771;
01:15;0;940;462;39569;1552;1440;1764;
01:30;0;875;455;38959;1544;1400;1763;
01:45;0;835;439;38911;1564;1317;1774;
02:00;0;810;426;38538;1614;1266;1774;
02:15;0;874;423;39211;1566;1170;1761;
02:30;0;845;449;38380;1522;1124;1768;
02:45;0;833;388;37836;1519;1091;1769;
03:00;0;810;423;37116;1508;1102;1768;
03:15;0;819;324;37322;1451;1105;1765;
03:30;0;829;282;36785;1443;1091;1763;
03:45;0;804;283;36809;1457;938;1765;
04:00;0;763;281;36733;1433;916;1764;
04:15;0;792;304;36904;1372;932;1754;
04:30;0;774;321;36771;1348;876;1766;
04:45;0;803;285;37013;1287;908;1765;2
05:00;0;813;316;36938;1306;843;1765;67
05:15;0;831;300;37601;1300;1146;1772;131
05:30;0;817;285;38077;1291;1105;1767;193
05:45;0;837;309;38319;1257;1261;1766;254
06:00;0;848;324;38565;1185;1355;1767;314
06:15;0;916;283;39021;1137;1651;1769;370
06:30;0;944;407;39043;1100;1953;1774;425
06:45;0;998;433;39231;1059;2167;1782;477
07:00;0;1004;480;39584;1029;2249;1768;529
07:15;0;1184;473;39253;1040;3130;1841;576
07:30;0;1401;512;39798;1006;3273;1849;620
07:45;0;1517;470;39880;1002;3733;1849;662
08:00;0;1648;483;40142;962;4322;1849;702
08:15;0;1587;482;40037;975;4660;2135;738
08:30;0;1684;474;40335;979;4848;2136;771
08:45;0;1741;466;40438;988;5291;2161;801
09:00;0;1700;476;40236;1031;5963;2158;829
09:15;0;1756;468;40327;1078;5797;2594;853
09:30;0;1746;465;40182;1082;6484;2600;874
09:45;0;1783;469;40189;1095;6688;2588;892
10:00;0;1848;503;40094;1101;6743;2584;909
10:15;0;1858;476;40152;1107;6725;3078;921
10:30;0;1838;467;40135;1155;7137;3057;931
10:45;0;1805;502;40199;1174;7082;3064;938
11:00;0;1805;488;40232;1209;7133;3086;943
11:15;0;1722;468;40327;1253;7154;3423;945
11:30;0;1678;502;40366;1242;7217;3425;945
11:45;0;1635;503;40365;1266;7496;3437;942
12:00;0;1634;496;40381;1302;7390;3446;938
12:15;0;1569;489;40377;1244;7344;3659;931
12:30;0;1488;508;40336;1302;7194;3624;922
12:45;0;1645;482;40380;1294;7636;3661;910
13:00;0;1625;490;40364;1370;6937;3672;898
13:15;0;1817;579;40347;1367;6927;3755;883
13:30;0;1634;687;40284;1323;6741;3764;866
13:45;0;1604;717;40210;1320;6494;3757;848
14:00;0;1615;732;40271;1363;6452;3743;829
14:15;0;1773;735;40281;1430;6590;3732;807
14:30;0;1729;730;40322;1465;6242;3731;785
14:45;0;1683;728;40190;1405;6030;3753;761
15:00;0;1599;757;40163;1383;6073;3730;736
15:15;0;1620;750;40085;1353;5967;3551;710
15:30;0;1572;734;40121;1401;5906;3576;682
15:45;0;1601;759;39696;1394;5781;3576;654
16:00;0;1630;642;39588;1410;5860;3535;625
16:15;0;1721;625;39799;1425;5913;3277;595
16:30;0;1674;636;39673;1444;5797;3253;564
16:45;0;1687;613;39751;1386;5427;3245;532
17:00;0;1727;615;39911;1409;5545;3238;500
17:15;0;1648;607;40239;1405;6069;2885;468
17:30;0;1626;576;40181;1394;6032;2878;435
17:45;0;1681;570;40161;1334;6047;2877;402
18:00;0;1631;563;40099;1321;6063;2927;369
18:15;0;1504;587;40071;1265;5608;2495;336
18:30;0;1540;592;40062;1259;5847;2495;303
18:45;0;1572;562;40186;1231;6082;2487;269
19:00;0;1668;580;40234;1220;6436;2482;236
19:15;0;1625;590;40280;1223;6669;2137;202
19:30;0;1570;564;40227;1208;6543;2134;169
19:45;0;1580;575;40308;1185;6143;2138;135
20:00;0;1546;599;40240;1212;6045;2135;102
20:15;0;1716;564;40314;1167;6111;1920;68
20:30;0;1723;527;40202;1047;5466;1917;35
20:45;0;1852;533;40326;1013;5341;1917;1
21:00;0;1772;568;40114;1008;5254;1919;
21:15;0;1775;565;40107;1037;5283;1851;
21:30;0;1784;577;40197;1034;5588;1849;
21:45;0;1676;582;39968;1072;6063;1839;
22:00;0;1557;580;39737;1055;6284;1819;
22:15;0;1475;575;39656;1059;5963;1819;
22:30;0;1469;574;39600;1094;6215;1817;
22:45;0;1760;575;40204;1109;7079;1828;
23:00;0;1639;582;39913;1160;6599;1820;
23:15;0;1696;599;40127;1175;5847;1788;
23:30;0;1483;575;39777;1250;5094;1767;
23:45;0;1708;560;39933;1355;4949;1771;
